91,0.367432,0.000732422,0.914185,0.171021,0.144165,-0.440674,-0.256287,0.848145,6.83594,1.52734,6.57813,6.51953,4.21094,5.47656
92,0.416626,0.00494385,0.893677,0.166809,0.132141,-0.434204,-0.265442,0.850586,7.52734,1.52734,6.15625,6.48047,4.89844,5.66797
93,0.443726,0.00360107,0.880615,0.166199,0.136414,-0.43573,-0.266052,0.848999,7.86719,1.60156,5.62109,6.32422,4.32422,5.59375
94,0.472412,-0.00201416,0.865295,0.167725,0.130249,-0.432861,-0.269958,0.850159,8.44531,1.48828,5.54297,6.4375,4.55469,5.55469
95,0.500427,-0.0112915,0.848267,0.172974,0.11731,-0.425903,-0.279724,0.852417,8.60547,1.60156,4.32031,6.13281,4.09375,5.74609
96,0.528381,-0.0149536,0.830627,0.175049,0.116882,-0.425049,-0.280029,0.852783,9.09766,1.60156,3.78125,6.36328,4.13281,5.70703
97,0.561096,-0.0192261,0.808167,0.178101,0.113708,-0.42334,-0.28125,0.853638,9.02734,1.64063,3.28516,6.13281,4.4375,6.24609
98,0.590088,-0.0252686,0.786133,0.181946,0.117432,-0.42334,-0.278503,0.854065,9.41016,1.75391,2.44141,6.32031,4.24609,6.16797
99,0.601685,-0.0305176,0.775574,0.188416,0.116699,-0.423706,-0.278259,0.854065,9.17188,1.60156,2.44141,5.78906,4.62891,6.47266
100,0.583008,-0.0384521,0.787415,0.196594,0.12085,-0.42511,-0.274109,0.854126,8.98828,1.5625,3.39844,5.90234,4.36328,5.9375
101,0.52655,-0.0501099,0.823303,0.205872,0.129211,-0.431824,-0.265503,0.852234,8.78906,1.29688,4.89453,6.4375,4.78516,5.63281
102,0.481995,-0.0588989,0.847961,0.212463,0.130432,-0.433655,-0.264893,0.851318,8.41016,0.988281,5.54297,6.59766,4.05469,5.9375
103,0.443726,-0.0646362,0.867981,0.213501,0.134033,-0.436951,-0.262024,0.849976,7.52344,0.566406,6.27344,6.39844,4.32422,5.28516
104,0.387573,-0.0699463,0.893372,0.21637,0.137939,-0.442017,-0.259094,0.847656,6.72266,0.300781,6.92188,6.47656,4.17188,5.32422
105,0.349365,-0.0722656,0.907837,0.220215,0.13324,-0.444275,-0.25824,0.847473,6.14844,0.183594,7.61328,6.74609,4.74609,5.78516
106,0.321411,-0.0783691,0.916931,0.223267,0.144104,-0.448303,-0.250244,0.845947,6.03516,-0.0078125,7.84766,6.66797,4.21094,5.25
107,0.293579,-0.0811157,0.926758,0.220032,0.146606,-0.452209,-0.245239,0.84491,5.34375,-0.238281,8.03516,6.74609,4.59375,5.05859
108,0.268127,-0.0765991,0.935303,0.217773,0.147034,-0.451782,-0.242065,0.846008,4.76953,-0.273438,9.03125,6.98047,4.82031,5.51563
109,0.227478,-0.0645142,0.947571,0.214966,0.160522,-0.457275,-0.233276,0.843018,4.23438,-0.238281,8.91797,6.82031,4.47656,4.86719
110,0.205322,-0.0645752,0.952881,0.213623,0.158875,-0.45575,-0.234253,0.843933,3.96484,-0.464844,8.875,6.625,4.85938,5.28516
111,0.177856,-0.0641479,0.958496,0.213379,0.163452,-0.454163,-0.231262,0.844727,3.23828,-0.542969,9.5625,6.66797,4.62891,5.21094
112,0.130615,-0.0585327,0.967285,0.209412,0.164612,-0.4552,-0.230652,0.844116,2.43359,-0.621094,9.64453,6.78125,4.85938,5.28516
113,0.0875244,-0.0577393,0.973999,0.200928,0.174744,-0.455261,-0.223267,0.843994,1.74219,-0.8125,9.5625,6.4375,4.74609,5.28516
114,0.0491943,-0.057373,0.978149,0.193726,0.203491,-0.465759,-0.201538,0.83728,0.863281,-0.886719,9.83984,6.78516,5.16797,4.32813
115,0.0213623,-0.0457153,0.980835,0.188171,0.208496,-0.466492,-0.200684,0.835876,0.59375,-0.773438,9.94531,6.66797,5.05078,4.94141
116,0.0239258,-0.0413818,0.981079,0.187439,0.209351,-0.466248,-0.200623,0.835754,0.59375,-0.503906,9.45703,6.55859,4.89844,4.44531
117,0.0372925,-0.0369873,0.981323,0.185181,0.194092,-0.465576,-0.21228,0.836975,1.4375,-0.542969,9.98438,6.62891,5.12891,5.25
118,0.0993042,-0.0249023,0.977783,0.182983,0.164795,-0.454163,-0.232788,0.843994,2.54688,0.222656,9.21875,6.55859,4.9375,5.28516
119,0.156372,-0.0181885,0.971008,0.179871,0.160889,-0.453857,-0.236389,0.843933,3.58203,0.148438,9.21875,6.66406,5.01563,5.36328
120,0.196655,-0.0369263,0.962158,0.18512,0.169006,-0.457092,-0.231995,0.841858,4.15625,0.03125,9.07031,6.62891,4.28516,5.05859
121,0.237427,-0.0511475,0.952332,0.184692,0.145142,-0.448059,-0.248962,0.846313,5.03906,-0.0820313,8.37891,6.55859,5.08984,5.25
122,0.271118,-0.0545654,0.94342,0.183105,0.144287,-0.444946,-0.25769,0.845459,5.72656,-0.0429688,8.26953,6.40234,4.21094,5.66797
123,0.299255,-0.0548096,0.934998,0.182251,0.133118,-0.441284,-0.268494,0.845825,6.07422,0.0703125,8.03516,6.51953,4.59375,5.13281
124,0.337524,-0.0525513,0.922485,0.179871,0.109497,-0.429688,-0.287476,0.848938,6.76172,0.183594,7.53125,6.32031,4.21094,5.9375
125,0.382874,-0.0464478,0.904175,0.183777,0.109253,-0.427551,-0.286682,0.850342,7.375,0.722656,6.34766,6.35938,4.21094,5.85938
126,0.431641,-0.0487061,0.881165,0.186768,0.102966,-0.423218,-0.288696,0.8526,7.90625,0.835938,5.8125,6.74219,3.94141,5.63281
127,0.476257,-0.062561,0.856506,0.188843,0.0982666,-0.419556,-0.291077,0.854187,8.71484,0.722656,5.31641,6.78125,3.71094,5.85938
128,0.512573,-0.0656128,0.834595,0.190735,0.0852051,-0.412415,-0.297546,0.856812,9.36719,0.949219,4.20313,6.4375,3.82813,6.85547
129,0.56012,-0.0669556,0.803284,0.19104,0.0783081,-0.405945,-0.298157,0.860291,9.59766,1.14453,2.67188,5.86328,4.09375,7.35547
130,0.598755,-0.0692749,0.774353,0.192444,0.0829468,-0.406616,-0.292725,0.86145,9.71094,1.33594,2.05859,6.51953,3.13672,5.85938
131,0.617859,-0.0766602,0.757935,0.194641,0.0776367,-0.405029,-0.294617,0.862061,9.67578,1.33594,2.28906,6.4375,3.02344,6.08984
132,0.606812,-0.0790405,0.76532,0.199585,0.0775757,-0.407288,-0.294128,0.861145,9.25,1.29688,2.67188,6.4375,3.71094,6.54688
133,0.561584,-0.0878296,0.796509,0.206055,0.0872192,-0.416321,-0.28772,0.858093,9.05859,0.722656,4.05078,6.39844,3.71094,6.39844
134,0.5177,-0.0935059,0.824951,0.206604,0.0996704,-0.4245,-0.277466,0.856079,8.94531,0.375,4.70313,6.66406,3.67188,5.97656
135,0.479553,-0.101807,0.847656,0.202759,0.105103,-0.427307,-0.270325,0.856323,8.29297,0.148438,5.50781,6.28125,4.21094,5.89844
136,0.453247,-0.104248,0.862305,0.200317,0.110657,-0.434631,-0.263184,0.854187,7.64063,0.0703125,5.73438,6.24219,3.98047,5.63281
137,0.437134,-0.104675,0.870178,0.201965,0.104248,-0.430786,-0.265137,0.856323,7.76172,-0.0820313,6.08203,6.35938,4.09375,6.01563
138,0.394592,-0.104248,0.889954,0.203369,0.116394,-0.437988,-0.254028,0.854431,7.03516,-0.390625,6.80859,6.32422,3.90234,5.44141
139,0.341797,-0.104858,0.912476,0.199036,0.122437,-0.444092,-0.244446,0.853271,6.14844,-0.621094,7.61328,6.98047,4.40234,5.85938
140,0.307678,-0.104004,0.924683,0.198608,0.11908,-0.442566,-0.243225,0.854858,5.72656,-0.65625,7.84375,6.70313,4.17188,5.47656
141,0.253479,-0.0974731,0.942993,0.192322,0.12616,-0.444763,-0.23645,0.854614,4.73047,-0.847656,8.64844,6.90234,4.28516,5.74609
142,0.235657,-0.0935669,0.948303,0.190979,0.129761,-0.449097,-0.232239,0.852966,4.27344,-0.886719,8.79688,7.04688,3.86328,5.13281
143,0.203125,-0.0905762,0.956909,0.18689,0.135742,-0.45343,-0.230652,0.850159,3.66016,-1.00391,9.07422,6.62891,4.47656,5.36328
144,0.190002,-0.0893555,0.959167,0.189392,0.137634,-0.450134,-0.230042,0.851746,3.77344,-1.11719,9.48828,6.89844,4.09375,5.32422
145,0.179688,-0.0860596,0.961121,0.191101,0.139771,-0.451843,-0.226318,0.851501,3.96484,-0.964844,9.10156,6.82031,4.36328,5.47656
146,0.170837,-0.0861206,0.96228,0.193359,0.139404,-0.45105,-0.2276,0.851624,3.50781,-1.03906,9.26172,6.82031,4.01953,5.13281
147,0.163696,-0.0822754,0.96405,0.192383,0.136597,-0.449402,-0.228333,0.852783,3.58203,-0.925781,9.26172,6.74219,4.4375,5.55469
148,0.166504,-0.083374,0.963501,0.192322,0.14093,-0.451233,-0.226318,0.851685,3.42969,-0.847656,9.03516,6.85938,4.13281,5.17188
149,0.172119,-0.0839844,0.962158,0.193909,0.132324,-0.44751,-0.230713,0.853821,3.8125,-0.964844,9.10156,6.82422,4.32422,5.47656
150,0.175415,-0.0839844,0.961243,0.195374,0.139954,-0.452209,-0.225525,0.851501,3.50781,-0.8125,9.03125,6.78516,4.09375,5.28516
151,0.179321,-0.0837402,0.960388,0.196228,0.134644,-0.449402,-0.230103,0.8526,3.62109,-0.886719,9.07422,6.74219,4.36328,5.55469
152,0.181213,-0.0830078,0.960144,0.195984,0.136597,-0.449036,-0.228882,0.852844,3.58203,-0.886719,9.14453,6.70703,4.28516,5.59375
153,0.183716,-0.083374,0.959412,0.19696,0.139404,-0.450439,-0.226074,0.852417,3.89063,-0.886719,8.99609,6.89844,4.05469,5.13281
154,0.185974,-0.083252,0.958679,0.198486,0.134766,-0.448425,-0.229065,0.853394,3.85156,-0.847656,9.14453,6.86328,4.32422,5.51563
155,0.186646,-0.0828857,0.958313,0.199768,0.138916,-0.450745,-0.226318,0.852234,3.62109,-0.734375,8.95703,6.82422,4.01953,5.32422
156,0.187378,-0.0827637,0.95813,0.199951,0.134094,-0.448303,-0.229187,0.853516,3.77344,-0.886719,9.07031,6.85938,4.36328,5.44141
157,0.190063,-0.0837402,0.957336,0.200989,0.137024,-0.449158,-0.227844,0.852966,3.92578,-0.773438,8.91406,6.78125,4.01953,5.44141
